result/image1.png;1;(818, 74);Star;8
result/image1.png;1;(814, 73);Star;4
result/image1.png;1;(349, 69);Star;1
result/image1.png;1;(88, 68);Star;49
result/image1.png;1;(698, 66);Star;30
result/image1.png;1;(72, 65);Star;20
result/image1.png;1;(695, 59);Star;9
result/image1.png;1;(702, 56);Star;72
result/image1.png;1;(899, 54);Star;90
result/image1.png;1;(706, 48);Star;12
result/image1.png;1;(64, 45);Star;49
result/image1.png;1;(412, 41);Star;16
result/image1.png;1;(247, 41);Star;4
result/image1.png;1;(54, 40);Star;49
result/image1.png;1;(429, 34);Star;2
result/image1.png;1;(713, 33);Star;1
result/image1.png;1;(645, 33);Galactic;2279
result/image1.png;1;(427, 19);Star;56
result/image2.png;2;(434, 74);Star;4
result/image2.png;2;(420, 73);Star;9
result/image2.png;2;(396, 72);Star;16
result/image2.png;2;(445, 70);Star;24
result/image2.png;2;(691, 66);Star;9
result/image2.png;2;(558, 66);Star;42
result/image2.png;2;(459, 60);Star;30
result/image2.png;2;(584, 54);Star;20
result/image2.png;2;(291, 53);Star;6
result/image2.png;2;(663, 50);Star;2
result/image2.png;2;(695, 46);Star;49
result/image2.png;2;(656, 39);Star;1
result/image2.png;2;(457, 39);Planet;682
result/image2.png;2;(578, 32);Star;6
result/image2.png;2;(608, 29);Galactic;1802
result/image2.png;2;(450, 28);Star;12
result/image2.png;2;(737, 24);Star;4
result/image2.png;2;(639, 24);Star;12
result/image2.png;2;(694, 22);Star;12
result/image2.png;2;(644, 22);Star;30
result/image2.png;2;(666, 19);Star;64
result/image2.png;2;(740, 13);Planet;552
result/image2.png;2;(638, 12);Star;1
result/image2.png;2;(611, 12);Planet;500
result/image2.png;2;(710, 11);Star;42
result/image2.png;2;(688, 11);Star;6
result/image2.png;2;(653, 9);Star;64
result/image2.png;2;(543, 9);Star;15
result/image2.png;2;(410, 8);Star;2
result/image2.png;2;(131, 7);Star;72
result/image2.png;2;(649, 4);Star;6
result/image2.png;2;(678, 1);Star;32
result/image2.png;2;(836, 0);Star;6
result/image2.png;2;(813, 0);Star;80
result/image2.png;2;(682, 0);Star;112
result/image3.png;3;(748, 75);Star;1
result/image3.png;3;(743, 74);Star;8
result/image3.png;3;(526, 71);Star;45
result/image3.png;3;(360, 71);Star;1
result/image3.png;3;(776, 70);Star;1
result/image3.png;3;(737, 69);Star;4
result/image3.png;3;(547, 69);Star;1
result/image3.png;3;(188, 69);Star;9
result/image3.png;3;(567, 67);Star;9
result/image3.png;3;(538, 67);Star;4
result/image3.png;3;(520, 67);Star;12
result/image3.png;3;(384, 60);Star;2
result/image3.png;3;(138, 49);Planet;598
result/image3.png;3;(208, 48);Star;12
result/image3.png;3;(269, 47);Star;48
result/image3.png;3;(519, 45);Star;2
result/image3.png;3;(594, 40);Star;6
result/image3.png;3;(565, 40);Star;42
result/image3.png;3;(509, 40);Star;1
result/image3.png;3;(334, 38);Star;1
result/image3.png;3;(577, 36);Star;2
result/image3.png;3;(867, 31);Star;49
result/image3.png;3;(508, 27);Star;4
result/image3.png;3;(466, 24);Galactic;2376
result/image3.png;3;(616, 23);Star;9
result/image3.png;3;(454, 23);Planet;187
result/image3.png;3;(868, 22);Star;4
result/image3.png;3;(430, 20);Star;3
result/image3.png;3;(332, 20);Galactic;4732
result/image3.png;3;(576, 19);Galactic;9291
result/image3.png;3;(363, 18);Star;9
result/image3.png;3;(729, 17);Star;56
result/image3.png;3;(504, 17);Star;6
result/image3.png;3;(619, 15);Star;12
result/image3.png;3;(624, 13);Star;1
result/image3.png;3;(794, 9);Star;1
result/image3.png;3;(657, 9);Star;1
result/image3.png;3;(639, 9);Star;90
result/image3.png;3;(437, 5);Star;9
result/image3.png;3;(431, 5);Star;12
result/image3.png;3;(591, 0);Star;36
result/image3.png;3;(448, 0);Star;30
result/image4.png;4;(783, 68);Star;2
result/image4.png;4;(273, 68);Star;56
result/image4.png;4;(182, 68);Star;12
result/image4.png;4;(37, 63);Star;81
result/image4.png;4;(242, 59);Star;1
result/image4.png;4;(237, 56);Planet;240
result/image4.png;4;(281, 54);Star;1
result/image4.png;4;(396, 52);Star;2
result/image4.png;4;(254, 51);Star;9
result/image4.png;4;(251, 50);Star;2
result/image4.png;4;(777, 48);Star;4
result/image4.png;4;(420, 45);Star;2
result/image4.png;4;(611, 40);Star;6
result/image4.png;4;(413, 38);Star;35
result/image4.png;4;(171, 38);Star;42
result/image4.png;4;(761, 37);Star;12
result/image4.png;4;(545, 35);Star;6
result/image4.png;4;(756, 34);Star;2
result/image4.png;4;(771, 33);Star;2
result/image4.png;4;(593, 32);Star;9
result/image4.png;4;(590, 30);Star;4
result/image4.png;4;(294, 29);Star;9
result/image4.png;4;(226, 29);Star;48
result/image4.png;4;(626, 26);Star;2
result/image4.png;4;(348, 24);Star;9
result/image4.png;4;(257, 23);Star;16
result/image4.png;4;(768, 16);Star;66
result/image4.png;4;(396, 12);Planet;437
result/image4.png;4;(22, 12);Planet;156
result/image4.png;4;(260, 11);Star;1
result/image4.png;4;(617, 10);Star;6
result/image4.png;4;(751, 9);Star;1
result/image4.png;4;(556, 7);Star;4
result/image4.png;4;(293, 5);Star;9
result/image4.png;4;(291, 4);Planet;552
result/image4.png;4;(156, 3);Star;1
result/image4.png;4;(283, 0);Galactic;38836
result/image4.png;4;(614, 0);Star;36
result/image4.png;4;(532, 0);Star;30
result/image4.png;4;(512, 0);Star;88
result/image4.png;4;(172, 0);Star;63
result/image5.png;5;(786, 74);Star;6
result/image5.png;5;(416, 72);Star;12
result/image5.png;5;(243, 72);Star;4
result/image5.png;5;(39, 72);Star;20
result/image5.png;5;(269, 70);Star;30
result/image5.png;5;(199, 69);Star;6
result/image5.png;5;(789, 66);Star;4
result/image5.png;5;(254, 65);Star;2
result/image5.png;5;(204, 65);Star;56
result/image5.png;5;(409, 64);Star;1
result/image5.png;5;(162, 64);Star;9
result/image5.png;5;(224, 63);Star;2
result/image5.png;5;(172, 63);Star;9
result/image5.png;5;(111, 62);Star;12
result/image5.png;5;(797, 61);Planet;435
result/image5.png;5;(214, 60);Star;12
result/image5.png;5;(820, 59);Star;4
result/image5.png;5;(833, 56);Star;20
result/image5.png;5;(194, 56);Planet;117
result/image5.png;5;(797, 53);Star;72
result/image5.png;5;(355, 52);Star;30
result/image5.png;5;(703, 46);Star;2
result/image5.png;5;(451, 46);Star;2
result/image5.png;5;(714, 44);Star;25
result/image5.png;5;(801, 37);Star;49
result/image5.png;5;(704, 37);Star;2
result/image5.png;5;(758, 33);Star;4
result/image5.png;5;(809, 32);Star;2
result/image5.png;5;(312, 31);Star;4
result/image5.png;5;(697, 27);Star;4
result/image5.png;5;(305, 27);Star;2
result/image5.png;5;(378, 24);Star;9
result/image5.png;5;(834, 23);Star;12
result/image5.png;5;(389, 19);Star;2
result/image5.png;5;(268, 17);Star;20
result/image5.png;5;(274, 16);Star;1
result/image5.png;5;(339, 15);Star;2
result/image5.png;5;(794, 13);Star;9
result/image5.png;5;(787, 13);Star;56
result/image5.png;5;(783, 13);Star;9
result/image5.png;5;(240, 13);Star;56
result/image5.png;5;(180, 12);Star;54
result/image5.png;5;(767, 11);Planet;150
result/image5.png;5;(758, 10);Star;6
result/image5.png;5;(281, 7);Star;9
result/image5.png;5;(216, 7);Star;40
result/image5.png;5;(232, 6);Star;9
result/image5.png;5;(364, 5);Star;1
result/image5.png;5;(80, 4);Star;48
result/image5.png;5;(768, 2);Star;1
result/image5.png;5;(711, 2);Star;6
result/image5.png;5;(958, 0);Star;30
result/image5.png;5;(891, 0);Star;3
result/image5.png;5;(774, 0);Planet;260
result/image5.png;5;(770, 0);Star;1
result/image5.png;5;(411, 0);Galactic;29944
result/image5.png;5;(370, 0);Planet;624
result/image5.png;5;(280, 0);Galactic;1938
result/image5.png;5;(236, 0);Planet;126
result/image6.png;6;(742, 72);Star;16
result/image6.png;6;(61, 71);Star;45
result/image6.png;6;(765, 70);Star;30
result/image6.png;6;(299, 70);Planet;162
result/image6.png;6;(832, 67);Star;2
result/image6.png;6;(278, 65);Star;25
result/image6.png;6;(782, 57);Star;6
result/image6.png;6;(417, 57);Star;6
result/image6.png;6;(275, 57);Star;1
result/image6.png;6;(342, 56);Star;42
result/image6.png;6;(770, 54);Star;12
result/image6.png;6;(281, 50);Star;20
result/image6.png;6;(219, 49);Star;6
result/image6.png;6;(459, 44);Star;9
result/image6.png;6;(209, 44);Star;1
result/image6.png;6;(380, 41);Star;42
result/image6.png;6;(315, 38);Star;16
result/image6.png;6;(77, 35);Galactic;8200
result/image6.png;6;(188, 33);Star;1
result/image6.png;6;(351, 21);Star;4
result/image6.png;6;(340, 18);Star;54
result/image6.png;6;(816, 8);Star;16
result/image6.png;6;(827, 0);Star;2
result/image6.png;6;(378, 0);Galactic;33896
result/image6.png;6;(210, 0);Star;12
result/image6.png;6;(40, 0);Star;8
result/image7.png;7;(641, 75);Star;2
result/image7.png;7;(175, 75);Star;2
result/image7.png;7;(961, 74);Star;10
result/image7.png;7;(372, 73);Star;3
result/image7.png;7;(206, 73);Star;12
result/image7.png;7;(470, 72);Star;1
result/image7.png;7;(634, 70);Star;4
result/image7.png;7;(637, 67);Star;9
result/image7.png;7;(705, 66);Star;12
result/image7.png;7;(703, 66);Star;1
result/image7.png;7;(876, 65);Star;16
result/image7.png;7;(397, 64);Star;9
result/image7.png;7;(206, 64);Star;6
result/image7.png;7;(352, 58);Star;16
result/image7.png;7;(735, 54);Star;1
result/image7.png;7;(606, 53);Star;30
result/image7.png;7;(922, 50);Star;64
result/image7.png;7;(23, 50);Star;160
result/image7.png;7;(40, 48);Star;6
result/image7.png;7;(736, 46);Star;1
result/image7.png;7;(468, 46);Star;1
result/image7.png;7;(548, 45);Star;4
result/image7.png;7;(827, 43);Star;4
result/image7.png;7;(772, 43);Galactic;2343
result/image7.png;7;(784, 38);Star;4
result/image7.png;7;(456, 38);Star;15
result/image7.png;7;(889, 29);Star;81
result/image7.png;7;(713, 29);Star;9
result/image7.png;7;(746, 26);Star;16
result/image7.png;7;(730, 26);Star;4
result/image7.png;7;(710, 25);Star;1
result/image7.png;7;(731, 24);Planet;252
result/image7.png;7;(157, 24);Star;2
result/image7.png;7;(58, 24);Star;54
result/image7.png;7;(723, 22);Star;30
result/image7.png;7;(463, 17);Star;4
result/image7.png;7;(387, 13);Star;1
result/image7.png;7;(925, 9);Star;72
result/image7.png;7;(117, 9);Star;4
result/image7.png;7;(724, 6);Star;6
result/image7.png;7;(730, 0);Star;32
result/image7.png;7;(724, 0);Star;1
result/image7.png;7;(489, 0);Galactic;18696
result/image7.png;7;(454, 0);Star;2
result/image7.png;7;(140, 0);Galactic;16492
result/image7.png;7;(122, 0);Star;6
result/image7.png;7;(51, 0);Star;112
result/image8.png;8;(1056, 71);Star;4
result/image8.png;8;(1080, 70);Star;12
result/image8.png;8;(1007, 68);Star;4
result/image8.png;8;(362, 67);Planet;126
result/image8.png;8;(1029, 65);Star;1
result/image8.png;8;(361, 65);Star;4
result/image8.png;8;(838, 64);Star;9
result/image8.png;8;(365, 64);Star;4
result/image8.png;8;(142, 64);Star;1
result/image8.png;8;(673, 63);Star;24
result/image8.png;8;(59, 60);Star;6
result/image8.png;8;(364, 56);Star;8
result/image8.png;8;(847, 55);Star;16
result/image8.png;8;(674, 55);Planet;651
result/image8.png;8;(256, 54);Star;8
result/image8.png;8;(855, 53);Star;4
result/image8.png;8;(368, 53);Star;1
result/image8.png;8;(1006, 52);Star;16
result/image8.png;8;(382, 52);Star;1
result/image8.png;8;(745, 50);Star;32
result/image8.png;8;(387, 50);Star;4
result/image8.png;8;(711, 49);Star;1
result/image8.png;8;(1070, 48);Star;12
result/image8.png;8;(1028, 48);Star;1
result/image8.png;8;(1007, 46);Star;6
result/image8.png;8;(713, 46);Galactic;1080
result/image8.png;8;(157, 46);Star;56
result/image8.png;8;(971, 43);Star;2
result/image8.png;8;(726, 43);Star;12
result/image8.png;8;(862, 42);Star;6
result/image8.png;8;(1096, 41);Star;30
result/image8.png;8;(713, 41);Star;15
result/image8.png;8;(443, 41);Star;4
result/image8.png;8;(125, 41);Star;1
result/image8.png;8;(870, 40);Star;2
result/image8.png;8;(378, 40);Star;6
result/image8.png;8;(853, 39);Star;36
result/image8.png;8;(811, 38);Star;30
result/image8.png;8;(1062, 36);Star;20
result/image8.png;8;(213, 36);Star;4
result/image8.png;8;(588, 35);Star;6
result/image8.png;8;(379, 34);Star;6
result/image8.png;8;(376, 31);Star;6
result/image8.png;8;(750, 30);Star;4
result/image8.png;8;(1007, 29);Star;16
result/image8.png;8;(1033, 27);Galactic;1290
result/image8.png;8;(914, 27);Star;4
result/image8.png;8;(215, 27);Star;160
result/image8.png;8;(950, 26);Star;1
result/image8.png;8;(359, 25);Star;9
result/image8.png;8;(971, 24);Star;35
result/image8.png;8;(383, 24);Star;12
result/image8.png;8;(94, 24);Star;16
result/image8.png;8;(375, 22);Star;42
result/image8.png;8;(369, 22);Star;30
result/image8.png;8;(849, 20);Planet;522
result/image8.png;8;(874, 18);Star;4
result/image8.png;8;(361, 18);Star;6
result/image8.png;8;(390, 17);Star;12
result/image8.png;8;(825, 15);Star;4
result/image8.png;8;(907, 14);Star;4
result/image8.png;8;(857, 13);Star;9
result/image8.png;8;(949, 12);Star;48
result/image8.png;8;(545, 11);Star;4
result/image8.png;8;(434, 11);Star;2
result/image8.png;8;(843, 9);Star;4
result/image8.png;8;(582, 8);Star;6
result/image8.png;8;(781, 6);Star;9
result/image8.png;8;(890, 5);Planet;140
result/image8.png;8;(390, 5);Star;4
result/image8.png;8;(977, 4);Star;20
result/image8.png;8;(453, 4);Star;9
result/image8.png;8;(780, 3);Star;1
result/image8.png;8;(771, 3);Star;4
result/image8.png;8;(183, 2);Star;2
result/image8.png;8;(953, 0);Planet;135
result/image8.png;8;(791, 0);Planet;960
result/image8.png;8;(723, 0);Planet;119
result/image8.png;8;(576, 0);Galactic;13072
result/image8.png;8;(647, 0);Star;9
result/image8.png;8;(549, 0);Star;9
result/image8.png;8;(456, 0);Star;4
result/image8.png;8;(447, 0);Star;6
result/image8.png;8;(389, 0);Star;12
result/image8.png;8;(224, 0);Star;3
result/image8.png;8;(206, 0);Galactic;12844
result/image8.png;8;(174, 0);Star;8
result/image9.png;9;(68, 74);Star;4
result/image9.png;9;(356, 71);Star;6
result/image9.png;9;(438, 70);Star;12
result/image9.png;9;(228, 70);Star;2
result/image9.png;9;(993, 65);Star;35
result/image9.png;9;(991, 64);Star;6
result/image9.png;9;(459, 64);Star;2
result/image9.png;9;(324, 62);Planet;99
result/image9.png;9;(822, 56);Star;1
result/image9.png;9;(712, 50);Star;64
result/image9.png;9;(308, 48);Star;56
result/image9.png;9;(323, 39);Star;88
result/image9.png;9;(334, 34);Star;1
result/image9.png;9;(739, 30);Planet;264
result/image9.png;9;(758, 29);Star;4
result/image9.png;9;(816, 25);Star;4
result/image9.png;9;(720, 23);Star;4
result/image9.png;9;(740, 21);Star;28
result/image9.png;9;(784, 20);Star;1
result/image9.png;9;(816, 19);Star;6
result/image9.png;9;(835, 14);Star;63
result/image9.png;9;(791, 13);Star;36
result/image9.png;9;(808, 11);Planet;112
result/image9.png;9;(757, 11);Star;6
result/image9.png;9;(539, 10);Star;42
result/image9.png;9;(229, 6);Star;63
result/image9.png;9;(1066, 0);Star;64
result/image9.png;9;(677, 0);Galactic;1560
result/image9.png;9;(270, 0);Galactic;3724
result/image10.png;10;(713, 61);Star;60
result/image10.png;10;(641, 30);Planet;169
result/image10.png;10;(412, 22);Star;4
result/image10.png;10;(694, 19);Star;90
result/image10.png;10;(256, 18);Star;4
result/image10.png;10;(642, 16);Star;4
result/image10.png;10;(360, 14);Star;12
result/image10.png;10;(399, 12);Star;9
result/image10.png;10;(370, 12);Planet;420
result/image10.png;10;(367, 9);Star;6
result/image10.png;10;(375, 0);Star;9
result/image10.png;10;(266, 0);Planet;132
result/image10.png;10;(66, 0);Star;35
